8;"Nastąpi rozwój systemów eksperckich, zwłaszcza SWD w chmurze. ";;;;;;;;;
;"kod tezy:";;;;;;;;;
"8.1";"Ilość użytkowników telefonii mobilnej (w mln) korzystających z mobilnych SWD (świat)";;;;;;;;;
;"kod pytania:";"Q";;;;;;;;
;"jednostka:";"mln";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.6";423;0,6;0,2;"n/a";5;15;25;35;"Prognozuję, że udział ten nie będzie zbyt duży, ale będzie szybko wzrastał. Właścicielom portali społecznościowych zależy na jak najdłuższej obecności użytkowników na ich stronach. Dlatego uważam, że wzrost ilości inteligentnych rekomenderów i innych SWD może być kolejną metodą zatrzymania użytkowników na dłuższy czas.";"wyrażam tylko swój subiektywny pogląd"
"8.6";452;0,5;0,2;"n/a";5;15;25;30;"Portale społecznościowe są miejscem gromadzenia się wielkich społeczności, gdy tylko dany portal ma do zaoferowania ciekawe dla odbiorcy treści, jeśli portale SWD będą przedstawiać swoją ofertę w sposób atrakcyjny, mają dużą szansę na sukces.";"z dużym prawdopodobieństwem"
"8.6";462;0,5;0,4;"n/a";20;25;30;40;"Aktualnie wiele portali społecznościowych posiada wbudowane funkcjonalności SWD lub rekomendery, w przyszłości procentowy udział takich portali będzie rosnąć.";"wyrażam tylko swój subiektywny pogląd"
"8.6";465;0,5;0,2;"n/a";70;70;70;70;"Najpopularniejszy portal spoełcznościowy (Facebook) posiada mechanizmy automatycznej rekomendacji (choćby strony które użytkownik powinien odwiedzić. W tej chwili jest to monopolista w świcie portali społecznościowych, także zakładam że sytuacja Facebooka jest odzwierciedleniem całej sytuacji w internecie.";"wyrażam tylko swój subiektywny pogląd"
"8.6";494;0,8;0,5;"n/a";10;15;20;25;"Zainteresowanie systemami SWD będą raczej wykazywać portale, które posiadają dużą liczbę użytkowników reprezentujących różne kontynenty, języki, kraje czy zawody.";"wyrażam tylko swój subiektywny pogląd"
"8.6";506;0,7;0,2;"n/a";3;4;5;10;"mhealthsummit.org";"wyrażam tylko swój subiektywny pogląd"
"8.6";512;0,5;0,2;"n/a";80;90;96;97;"W tym momencie prawie każdy portal społecznościowy zawiera taką funkcjonalność, a każdy powstający z pewnością będzie taką zawierał.";"nie jestem pewien,ale chciałbym by tak było"
"8.6";513;0,5;0,2;"n/a";60;80;90;99;"Portale społecznościowe będą pozwalały na rekomendację produktów i/lub usług w zależności od popularności wśród znajomych i środowiska lub w zależności od umowy z danymi producentami / usługodawcami";"wyrażam tylko swój subiektywny pogląd"
"8.6";514;0,5;0,2;"n/a";40;60;80;95;"Prawie większość portali społecznościowych z czasem zyska funkcjonalności SWD przez ich pożądanie przez użytkowników (np. znajdowanie wspólnych znajomych)";"wyrażam tylko swój subiektywny pogląd"
"8.6";517;0,5;0,2;"n/a";50;60;70;80;"Portale społecznościowe pełnią ważną funkcję w życiu ludzi (zwłaszcza młodych), toteż na pewno twórczy portali dostrzegą potencjał SWD";"jestem raczej pewnien (pewna)"
"8.6";520;0,5;0,2;"n/a";3;5;15;25;;"wyrażam tylko swój subiektywny pogląd"
"8.6";523;0,4;0,75;"n/a";0;1;2;2;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.6";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.6";547;0,1;0,2;"n/a";10;20;40;80;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług online";"wyrażam tylko swój subiektywny pogląd"
"8.6";548;0,1;0,2;"n/a";70;65;50;40;"Portale społecznościowe ze względu na swą popularność odgrywać będą znaczącą rolę";"z dużym prawdopodobieństwem"
"8.6";549;0,1;0,75;"n/a";3;5;10;10;"Oferta portalu wyposażonego w SWD będzie niewątpliwie bardziej atrakcyjna.";"wyrażam tylko swój subiektywny pogląd"
"8.6";550;0,1;0,2;"n/a";3;15;25;25;"Rynek portali społecznościowych zostanie zdominowany przez kilku dostawców. Reszta będzie miała zbyt niskie budżety.";"wyrażam tylko swój subiektywny pogląd"
"8.6";551;0,1;0,2;"n/a";60;80;95;97;"tendencja widoczna obecnie";"wyrażam tylko swój subiektywny pogląd"
"8.6";552;0,1;0,2;"n/a";1;2;3;5;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.6";553;0,1;0,2;"n/a";3;60;70;95;"Po 2030 SWD będą na tyle popularne, że tylko najmniejsze, amatorskie portale nie będą posiadały funkcjonalności SWD";"pewność"
"8.6";554;0,1;0,2;"n/a";5;15;25;30;"Portale spolecznosciowe sa miejscem gromadzenia się wielkich spolecznosci, gdy tylko dany portal ma do zaoferowania ciekawe dla odbiorcy treści, jeśli portale SWD będą przedstawiać swoja oferte w sposób atrakcyjny, maja duza szanse na sukces.";"z dużym prawdopodobieństwem"
"8.6";556;0,05;0,2;"n/a";20;35;45;70;"PORTALE społecznościowe muszą czymś przy sobie ludzi zatrzymywać wiec uderzenie w tym kierunku zdaje się być konieczne";"pewność"
"8.6";558;0,1;0,2;"n/a";3;5;15;25;"Rynek portali społecznościowych zostanie zdominowany przez kilku dostawców, reszta będzie miała zbyt niskie budżety na SWD.";"wyrażam tylko swój subiektywny pogląd"
"8.6";564;0,1;0,2;"n/a";70;65;50;40;;"jestem raczej pewnien (pewna)"
"8.6";565;0,05;0,2;"n/a";20;30;50;70;"Portale muszą zaimplementować nowe funkcjonalości";"wyrażam tylko swój subiektywny pogląd"
"8.6";566;0,2;0,2;"n/a";1;5;10;20;"Wraz z rozwojem SWD nastąpi większy jego udział w portalach społecznościowych";"wyrażam tylko swój subiektywny pogląd"
"8.6";567;0,2;0,2;"n/a";1;2;3;5;"Wspomaganie decyzji nie jest głównym zadaniem portali społecznościowych, dlatego ich udział będzie niewielki.";"wyrażam tylko swój subiektywny pogląd"
"8.6";571;0,4;0,25;"n/a";20;30;40;50;;"wyrażam tylko swój subiektywny pogląd"
"8.6";579;0,7;0,2;"n/a";15;20;25;30;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.7";"Udział SWD (w %) stosujących metody analizy wielokryterialnej (oprócz prostych metod skoringowych)";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.7";68;0,5;0,2;"n/a";10;20;30;40;"Analiza wielokryterialna jest bardziej wymagająca, zarówno od sprzętu, jak i programistów, stąd jej mała popularność na początku";"nie jestem pewien,ale chciałbym by tak było"
"8.7";140;0,8;0,2;"n/a";15;20;30;50;;"wyrażam tylko swój subiektywny pogląd"
"8.7";248;0,4;0,2;"n/a";50;65;70;;;"wyrażam tylko swój subiektywny pogląd"
"8.7";284;0,8;0,2;"n/a";40;50;70;90;"Z czasem na popularności zyskają bardziej złożone metody, dające lepsze rezultaty";"wyrażam tylko swój subiektywny pogląd"
"8.7";315;0,6;0,75;"n/a";10;30;60;85;"Analiza wieloczynnikowa to przyszlosc dla rozwiazan SWD";"wyrażam tylko swój subiektywny pogląd"
"8.7";344;1;0,5;"n/a";5;5;5;5;;"wyrażam tylko swój subiektywny pogląd"
"8.7";347;0,5;0,2;"n/a";5;20;50;80;"""Ze względu na postęp technologiczny zaawansowane metody będą miały coraz większe zastosowanie w SWD""";"jestem raczej pewnien (pewna)"
"8.7";353;0,5;0,2;"n/a";20;45;50;65;;"wyrażam tylko swój subiektywny pogląd"
"8.7";354;0,5;0,2;"n/a";10;35;40;55;"dla technologi mobilnych najczęściej będą stosowane rozwiązania o małych wymaganiach obliczeniowych a stosunkowo wysokiej efektywności";"wyrażam tylko swój subiektywny pogląd"
"8.7";361;0,6;0,2;"n/a";50;50;50;50;;"wyrażam tylko swój subiektywny pogląd"
"8.7";363;0,5;0,2;"n/a";10;20;40;80;;"wyrażam tylko swój subiektywny pogląd"
"8.7";364;0,6;0,2;"n/a";4;10;30;55;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.7";367;0,7;0,2;"n/a";2;2;2;2;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.7";398;0,1;0,2;"n/a";40;50;55;65;;"wyrażam tylko swój subiektywny pogląd"
"8.7";407;0,5;0,2;"n/a";20;30;35;40;"Analiza wielokryterialna jest bardzo istotnym narzędziem podejmowania decyzji, człowiek zwykle potrafi określić kryteria tylko w pewien ograniczony sposób natomiast bardzo trudno mu porównać wiele alternatyw pod względem nakreślonych przez samego siebie kryteriów. Metody analizy wielokryterialnej znacząco upraszają ten proces, co ze względu na rosnącą liczbę informacji i wiedzy może tylko zyskiwać na znaczeniu w miarę upływu czasu.";"wyrażam tylko swój subiektywny pogląd"
"8.7";413;0,5;0,2;"n/a";20;20;25;30;"Przy obecnej ilości danych analiza wielokryterialna jest coraz popularniejsza.";"wyrażam tylko swój subiektywny pogląd"
"8.7";415;0,5;0,2;"n/a";5;15;20;30;"Wydaje mi się że inne metody zyskają większą popularność";"wyrażam tylko swój subiektywny pogląd"
"8.7";416;0,9;0,2;"n/a";30;40;50;55;"Nie jestem ekspertem i nie orientuję się jakie metody są wykorzystywane w SWD. Zakładam, że około 1/3 systemów może te metody stosować i liczba ta będzie rosła ze względu na skuteczność i kompleksowość tych metod.";"wyrażam tylko swój subiektywny pogląd"
"8.7";417;0,01;0,2;"n/a";3;3;5;5;;"wyrażam tylko swój subiektywny pogląd"
"8.7";418;0,5;0,2;"n/a";3;3;3;3;"Metody wielokryterialne moim zdaniem nie będą najpopularniejszą metodą wykorzystywaną w SWD.";"wyrażam tylko swój subiektywny pogląd"
"8.7";421;0,5;0,2;"n/a";1;3;5;15;"Przypuszczalnie ten dział będzie się rozwijał nieco wolniej, niż ogólnie wzięte mobilne SWD, lecz jego rozwój i tak będzie znaczący i zauważalny w nadchodzących latach.";"wyrażam tylko swój subiektywny pogląd"
"8.7";423;0,6;0,2;"n/a";25;30;35;35;"Analiza wielokryterialna jest przedmiotem badań w jednostkach naukowych na całym świecie. Uważam, że ma duży potencjał rozwojowy, co może uczynić ją główną metodą w SWD - stąd prognozowany wzrastający udział.";"wyrażam tylko swój subiektywny pogląd"
"8.7";452;0,5;0,2;"n/a";3;15;45;80;"Udział zaawansowanych metod analizy będzie rósł zgodnie z naturalnym rozwojem i rosnącymi wymaganiami konsumentów.";"pewność"
"8.7";462;0,5;0,4;"n/a";30;35;40;50;"Aktualnie wiele systemów SWD stosuje bardziej zaawansowane metody niż metody skoringowe. W przyszłości metody skoringowe znacznie stracą na popularności na rzecz bardziej zaawansowanych rozwiązań.";"z dużym prawdopodobieństwem"
"8.7";465;0,5;0,2;"n/a";25;30;35;40;"Trudno odpowiedzieć mi na to pytanie. Analiza wielokrryterialna daje dobre efekty, jednak jej wdrożenie w system może kosztować sporo wysiłku. Szacuję, że w obecnej chwili ten wskaźnik może wynosić 25% i delikatnie rosnąć na przwestrzeni lat.";"wyrażam tylko swój subiektywny pogląd"
"8.7";494;0,8;0,5;"n/a";3;5;5;10;"Wyspecjalizowane SWD będą obiektem zainteresowania fachowców w bankach i instytucjach finansowych, służbie zdrowia czy instytucjach naukowych dlatego rozwój tej części SWD, choć w zasadzie najistotniejszy z punktu widzenia zadań im przydzielanych, będzie wolniejszy. Systemy takie muszą posiadać odpowiednią wiedzę i podejmować decyzje cechujące się wysoką trafnością. Co za tym idzie liczba badań nad nim będzie proporcjonalnie większa, a przez to czas opracowywania nowych modeli dłuższy niż dla rozwiązań komercyjnych opartych o podstawowe schematy.";"wyrażam tylko swój subiektywny pogląd"
"8.7";506;0,7;0,2;"n/a";1;3;4;5;"mhealthsummit.org";"wyrażam tylko swój subiektywny pogląd"
"8.7";512;0,5;0,2;"n/a";20;40;60;80;"Metody wielokryterialne szybko zwiększą swój udział w rynku aczkolwiek może się okazać, że pojawią się inne, lepsze metody, które spowodują wyparcie tych metod.";"jestem raczej pewnien (pewna)"
"8.7";513;0,5;0,2;"n/a";40;50;70;90;"Będzie on rósł wraz z rosnącymi wymaganiami konsumentów";"wyrażam tylko swój subiektywny pogląd"
"8.7";514;0,5;0,2;"n/a";30;35;40;50;"Systemy analizy wielokryterialnej będę przeżywać rozkwit, ze względu na rozwój technologiczny możliwe będzie przetworzenie większej niż dotychczas ilości informacji w mniejszym czasie";"jestem raczej pewnien (pewna)"
"8.7";517;0,5;0,2;"n/a";40;45;50;70;"W wielu publikacjach w Springerze(np trends in Multiple Criteria Decision Analysis) przewiduje się znaczący wzrost znaczenia tych metod";"wyrażam tylko swój subiektywny pogląd"
"8.7";520;0,5;0,2;"n/a";15;20;30;45;;"wyrażam tylko swój subiektywny pogląd"
"8.7";523;0,4;0,75;"n/a";1;2;3;10;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.7";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.7";547;0,1;0,2;"n/a";40;50;70;90;"Z czasem na popularności zyskają bardziej złożone metody, dające lepsze rezultaty";"wyrażam tylko swój subiektywny pogląd"
"8.7";549;0,1;0,75;"n/a";1;2;3;5;"Rozwój analizy wielokryterialnej będzie rozwijał się tak jak inne metody analiz. Trzeba zwrócić uwagę na rosnące wymagania konsumentów.";"wyrażam tylko swój subiektywny pogląd"
"8.7";550;0,1;0,2;"n/a";10;15;20;25;"Następuje ciągły wzrost znaczenia SWD.";"pewność"
"8.7";551;0,1;0,2;"n/a";50;65;80;90;;"wyrażam tylko swój subiektywny pogląd"
"8.7";552;0,1;0,2;"n/a";40;40;40;40;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.7";553;0,1;0,2;"n/a";10;25;35;40;;"jestem raczej pewnien (pewna)"
"8.7";554;0,1;0,2;"n/a";3;15;40;80;"Udzial zaawansowanych metod analizy będzie rosl zgodnie z naturalnym rozwojem i rosnącymi wymaganiami konsumentow.";"z dużym prawdopodobieństwem"
"8.7";556;0,05;0,2;"n/a";10;25;40;40;"Udział SWD stosujących metody analizy wielokryterialnej będzie wzrastał ze względu na dużą ilość złożonych problemów. Decyzje podejmowane są z uwzględnieniem wielu czynników, przez co takie systemy mają szansę osiągnąć dobre rezultaty.";"wyrażam tylko swój subiektywny pogląd"
"8.7";558;0,1;0,2;"n/a";10;20;20;25;"Następuje ciągły wzrost znaczenia SWD.";"pewność"
"8.7";564;0,1;0,2;"n/a";15;15;20;20;;"wyrażam tylko swój subiektywny pogląd"
"8.7";565;0,05;0,2;"n/a";20;30;50;60;"Własne obserwacje";"wyrażam tylko swój subiektywny pogląd"
"8.7";566;0,2;0,2;"n/a";5;10;15;20;"Prognoza zastosowania metody analizy wielokryterialnej w SWD jest trudna do oceny, ale na pewno będzie to tendencja wzrastająca.";"wyrażam tylko swój subiektywny pogląd"
"8.7";567;0,2;0,2;"n/a";15;25;60;80;"Udział SWD stosujących metody analizy wielokryterialnej będzie wzrastał ze względu na dużą ilość złożonych problemów. Decyzje podejmowane są z uwzględnieniem wielu czynników, przez co takie systemy mają szansę osiągnąć dobre rezultaty.";"wyrażam tylko swój subiektywny pogląd"
"8.7";571;0,4;0,25;"n/a";40;50;55;65;;"wyrażam tylko swój subiektywny pogląd"
"8.7";579;0,7;0,2;"n/a";10;15;20;25;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.8";"Łączne przychody producentów oprogramowania i operatorów mobilnych SWD w cenach stałych, w procentach w odniesieniu do przychodu w roku 2012 (=100%)";;;;;;;;;
;"kod pytania:";"P1";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.8";68;0,5;0,2;"n/a";10;20;30;40;"Wraz ze wzrostem popularności SWD przychody twórców oprogramowania wzrosną.";"jestem raczej pewnien (pewna)"
"8.8";140;0,8;0,2;"n/a";130;145;150;160;;"wyrażam tylko swój subiektywny pogląd"
"8.8";248;0,4;0,2;"n/a";120;;145;;;"wyrażam tylko swój subiektywny pogląd"
"8.8";284;0,8;0,2;"n/a";120;160;240;400;"Wzrost liczby obszarów zastosowań mobilnych swd i ogólny rozwój mobilnych systemów informacyjnych spowoduje wzrost liczby użytkowników, a co za tym idzie również zysków ze sprzedaży";"wyrażam tylko swój subiektywny pogląd"
"8.8";315;0,6;0,75;"n/a";110;120;130;140;"Trudne do jednoznacznego oszacowania";"wyrażam tylko swój subiektywny pogląd"
"8.8";344;1;0,5;"n/a";105;105;105;105;;"wyrażam tylko swój subiektywny pogląd"
"8.8";347;0,5;0,2;"n/a";130;200;290;400;"""Odnotowany zostanie duży wzrost zysków producentów mobilnych SWD ze względu na coraz powszechniejsze wykorzystanie urządzeń mobilnych i rozwój SWD w kolejnych obszarach ludzkiego życia, istotny wzrost odnotowany zostanie w momencie powstania SWD dla rozrywki i wolnego czasu""";"nie jestem pewien,ale chciałbym by tak było"
"8.8";353;0,5;0,2;"n/a";103;105;115;125;;"wyrażam tylko swój subiektywny pogląd"
"8.8";354;0,5;0,2;"n/a";155;200;300;400;"przychody będą szybko i bardzo dynamicznie rosły, spowodowane to będzie potrzebą posiadania czegoś nowego oraz skutecznością tego typu aplikacji";"wyrażam tylko swój subiektywny pogląd"
"8.8";361;0,6;0,2;"n/a";120;125;125;130;;"wyrażam tylko swój subiektywny pogląd"
"8.8";363;0,5;0,2;"n/a";110;120;130;145;;"wyrażam tylko swój subiektywny pogląd"
"8.8";364;0,6;0,2;"n/a";103;105;110;130;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.8";367;0,7;0,2;"n/a";105;105;105;105;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.8";398;0,1;0,2;"n/a";110;120;120;130;;"wyrażam tylko swój subiektywny pogląd"
"8.8";407;0,5;0,2;"n/a";101;140;160;180;"Obecnie rozwiązania mobilne SWD w zasadzie nie istnieją dlatego przewiduję bardzo dynamiczny rozwój ten branży i znaczny wzrost dochodów producentów już za kilka lat. Trend ten powinien utrzymać się przez dłuższy okres czasu (min. 10 lat).";"wyrażam tylko swój subiektywny pogląd"
"8.8";413;0,5;0,2;"n/a";110;130;120;120;"Sądzę, że za niedługo nastąpi potężny wzrost w tym zakresie, a potem rynek się przesyci i może być już trochę słabiej.";"wyrażam tylko swój subiektywny pogląd"
"8.8";415;0,5;0,2;"n/a";96;98;95;90;"nie bardzo rozumiem odniesienia do 2012 roku i w jaki sposób odwzorować to na %";"wyrażam tylko swój subiektywny pogląd"
"8.8";416;0,9;0,2;"n/a";150;200;300;400;"Jak wspomniałem wyżej, rynek mobilnych SWD będzie się bardzo dynamicznie rozwijał, co pociągnie za sobą bardzo dynamiczny wzrost przychodów producentów i operatorów oprogramowania. Uważam, że do 2020 roku przychód zwiększy się dwukrotnie, a do 2030 roku nawet czterokrotnie. Niestety dostępne w tych polach opcje uniemożliwiają wybranie wskazanych przeze mnie wartości.";"wyrażam tylko swój subiektywny pogląd"
"8.8";417;0,01;0,2;"n/a";125;125;125;125;;"wyrażam tylko swój subiektywny pogląd"
"8.8";418;0,5;0,2;"n/a";100;95;95;90;"Przychody z tego typu rozwiązań będą spadać ze względu na to, że z roku na rok te rozwiązania będą się stawały coraz bardziej znane, użytkownicy będą szukać czegoś nowego i ceny tych rozwiązań będą spadać.";"wyrażam tylko swój subiektywny pogląd"
"8.8";421;0,5;0,2;"n/a";100;110;130;190;"Przypuszczalnie powolny początkowo, a następnie dynamiczny rozwój mobilnych SWD, pociągnie za sobą analogiczny wzrost przychodów producentów.";"wyrażam tylko swój subiektywny pogląd"
"8.8";423;0,6;0,2;"n/a";105;125;145;165;"Uważam, że przychody będą skorelowane ze wzrostem ilości użytkowników, wyjaśnionym w punkcie 8.1";"wyrażam tylko swój subiektywny pogląd"
"8.8";452;0,5;0,2;"n/a";105;110;115;135;"Prognozy są ściśle związane z przewidywaniami, rosnącym zapotrzebowaniem konsumentów na mobilne systemy SWD, ich popularnością i funkcjonalnością.";"nie jestem pewien,ale chciałbym by tak było"
"8.8";462;0,5;0,4;"n/a";105;125;130;125;"Przychody będą wyższe niż w roku 2012, gdyż wzrośnie liczba użytkowników i systemy SWD zyskają większą popularność.";"jestem raczej pewnien (pewna)"
"8.8";465;0,5;0,2;"n/a";120;150;180;220;"Wraz z rozwojem oprogramowania mobilnego wzrastać będą również przychody ich producentó.";"wyrażam tylko swój subiektywny pogląd"
"8.8";494;0,8;0,5;"n/a";105;105;110;110;"Rok 2020 stanowi pewien rozgranicznik, ponieważ duża liczba projektów i badań wykonywanych w ramach strategii rozwoju UE ma termin zakończenia w okolicy 2020. Zatem powstałe w ich wyniku wnioski i konkluzje pozwolą na opracowanie nowych lub ulepszenie istniejących już SWD. W związku z tym należy się spodziewać zwiększonego zapotrzebowania na takie systemy, a co się z tym wiąże wzrostu przychodów ich producentów po roku 2025.";"wyrażam tylko swój subiektywny pogląd"
"8.8";506;0,7;0,2;"n/a";130;150;165;180;"mhealthsummit.org";"wyrażam tylko swój subiektywny pogląd"
"8.8";512;0,5;0,2;"n/a";110;200;300;400;"Gwałtowny wzrost przychodów w miarę jak będzie zwiększała się ilość użytkowników.";"wyrażam tylko swój subiektywny pogląd"
"8.8";513;0,5;0,2;"n/a";110;120;140;170;"Będzie on rósł wraz z rosnącymi wymaganiami konsumentów";"wyrażam tylko swój subiektywny pogląd"
"8.8";514;0,5;0,2;"n/a";110;120;130;135;"Ze względu na coraz większą popularność i ilość użytkowników przychody będą rosnąć, jednak po pewnym czasie wzrost zostanie zahamowany poprzez rosnące koszty rozbudowy infrastruktury";"nie jestem pewien,ale chciałbym by tak było"
"8.8";517;0,5;0,2;"n/a";120;140;170;200;"Mobilne technologie SWD odnotowują znaczący wzrost z roku na rok (na razie są to proste systemy WDS, typu inteligentna nawigacja),w każdym roku na IEEE jest coraz więcej publikacji na ich temat, co z pewnością pociągnie wzrost przychodów";"jestem raczej pewnien (pewna)"
"8.8";520;0,5;0,2;"n/a";105;120;150;185;;"wyrażam tylko swój subiektywny pogląd"
"8.8";523;0,4;0,75;"n/a";110;110;115;120;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.8";524;0,2;0,2;"n/a";110;110;110;110;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.8";547;0,1;0,2;"n/a";120;160;240;400;"Wzrost liczby obszarow zastosowań mobilnych swd i ogólny rozwój mobilnych systemów informacyjnych spowoduje wzrost liczby użytkowników a co za tym idzie również zysków ze sprzedazy";"wyrażam tylko swój subiektywny pogląd"
"8.8";548;0,1;0,2;"n/a";120;150;200;300;"Wraz ze wzrostem popularności SWD przychody twórców oprogramowania wzrosną.";"z dużym prawdopodobieństwem"
"8.8";549;0,1;0,75;"n/a";110;120;140;180;"Zgodnie z ilością przybywających konsumentów i rozwojem SWD cena a więc i przychód będą rosły w miarę proporcjonalnie.";"wyrażam tylko swój subiektywny pogląd"
"8.8";550;0,1;0,2;"n/a";103;113;180;240;"Nastąpi gwałtowny wzrost przychodów producentów.";"z dużym prawdopodobieństwem"
"8.8";551;0,1;0,2;"n/a";200;500;750;1600;"Czołówka rynku IT";"wyrażam tylko swój subiektywny pogląd"
"8.8";552;0,1;0,2;"n/a";105;110;113;115;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.8";553;0,1;0,2;"n/a";103;111;112;114;;"jestem raczej pewnien (pewna)"
"8.8";554;0,1;0,2;"n/a";105;110;115;135;"Prognozy sa scisle związane z przewidywanym, rosnącym zapotrzebowaniem konsumentow na mobilne systemy SWD, ich popularnoscia, dostepnoscia i funkcjonalnoscia.";"z dużym prawdopodobieństwem"
"8.8";556;0,05;0,2;"n/a";120;150;220;500;"Tak jak wcześniej wspominałem, początkowo nie będą to duże sumy ale wraz ze wzrostem zainteresowania technologia wzrosną tez wpływy.";"pewność"
"8.8";558;0,1;0,2;"n/a";120;140;180;240;"Nastąpi gwałtowny wzrost przychodów producentów.";"z dużym prawdopodobieństwem"
"8.8";564;0,1;0,2;"n/a";120;150;200;300;;"z dużym prawdopodobieństwem"
"8.8";565;0,05;0,2;"n/a";120;140;180;220;"Prognoza własna";"wyrażam tylko swój subiektywny pogląd"
"8.8";566;0,2;0,2;"n/a";120;200;400;1000;"Łączne przychody producentów będą wzrastać ze względu na większe zainteresowanie odbiorców";"wyrażam tylko swój subiektywny pogląd"
"8.8";567;0,2;0,2;"n/a";105;112;160;240;"Łączne przychody producentów oprogramowania i operatorów mobilnych SWD będą wzrastać ze względu na rosnący popyt na SWD.";"wyrażam tylko swój subiektywny pogląd"
"8.8";571;0,4;0,25;"n/a";120;170;200;210;;"wyrażam tylko swój subiektywny pogląd"
"8.8";579;0,7;0,2;"n/a";110;120;130;140;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.9";"Prognoza udziału przychodów operatorów telefonii mobilnej w przychodach z mobilnych SWD";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.9";68;0,5;0,2;"n/a";10;20;30;40;"Operatorzy telefonii mobilnej nie mają znaczącego wpływu na rozwój oprogramowania.";"jestem raczej pewnien (pewna)"
"8.9";140;0,8;0,2;"n/a";35;40;50;60;;"wyrażam tylko swój subiektywny pogląd"
"8.9";248;0,4;0,2;"n/a";10;;30;;;"wyrażam tylko swój subiektywny pogląd"
"8.9";284;0,8;0,2;"n/a";50;60;80;90;"Wzrost liczby użytkowników przyczyni się do wzrostu zysków operatorów";"wyrażam tylko swój subiektywny pogląd"
"8.9";315;0,6;0,75;"n/a";5;10;15;20;"Trudne do oszacowania";"wyrażam tylko swój subiektywny pogląd"
"8.9";344;1;0,5;"n/a";5;5;5;5;;"wyrażam tylko swój subiektywny pogląd"
"8.9";347;0,5;0,2;"n/a";20;30;40;50;"""Większe zyski z mobilnych SWD będą czerpać producenci ze względu na dużą konkurencję na rynku telefonii mobilnych i rosnące wymagania użytkowników urządzeń mobilnych. Procentowe zyski operatorów wzrosną wraz z upowszechnieniem się SWD w życiu codziennym.";"nie jestem pewien,ale chciałbym by tak było"
"8.9";353;0,5;0,2;"n/a";45;75;80;97;;"wyrażam tylko swój subiektywny pogląd"
"8.9";354;0,5;0,2;"n/a";5;10;20;30;"ograniczenia sprzętowe obniżają możliwy potencjalny udział";"wyrażam tylko swój subiektywny pogląd"
"8.9";361;0,6;0,2;"n/a";35;35;35;35;;"wyrażam tylko swój subiektywny pogląd"
"8.9";363;0,5;0,2;"n/a";5;10;20;35;;"wyrażam tylko swój subiektywny pogląd"
"8.9";364;0,6;0,2;"n/a";4;15;20;55;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.9";367;0,7;0,2;"n/a";5;5;5;5;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
